Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Category_Code,Category_Label,Category_Hidden,Category_Note,Category_Order,M6080_Value,M6080_Footnote_Code,M6080_Footnote_Text,M6080_MissingValue_Code,M6080_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2009,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,11.1,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2009,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,13.67,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2009,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,27.47,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2010,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,24.94,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,47.45,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,35.54,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,14.89,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,31.83,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.67,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,12.09,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,17.37,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2010,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,22.49,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2011,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,25.56,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,45.82,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,35.74,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,16.48,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,30.77,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.7,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,13.99,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,15.85,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2011,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,24.95,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2012,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,26.98,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,46.21,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,36.68,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,16.9,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,32.28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,41.66,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,16.28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,16.5,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2012,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,27.12,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2013,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,28.02,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,45.86,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,37.52,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,18.7,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,30.86,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,41.63,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,18.29,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,17.79,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2013,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,28.25,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2014,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,29.12,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,46.27,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,37.32,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,19.15,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,32.78,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,40.64,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,21.09,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,17.33,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2014,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,32.1,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2015,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,28.97,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,46.78,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,37.65,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,20.43,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,32.86,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,38.98,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,21.81,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,15.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,32.5,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2016,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,28.79,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,45.08,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,37.47,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,20.95,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,32.93,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.87,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,21.16,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,15.83,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2016,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,30.3,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,28.49,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,42.68,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,36.49,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,22,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,32.65,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,37.58,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,21.48,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,16.29,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,29.52,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,27.9,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,37.65,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,37.27,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,21.9,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,35.33,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,38.96,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,21.88,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,16.4,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,24.17,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,36.96,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,36.89,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,21.95,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,35.52,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,38.95,0,,,
